id,callingPartyNumber,originalCalledPartyNumber,duration
5336,1954,1950,125
5337,b001179564811001,7777,125
5338,b001179564811001,7777,125
5339,b002179181011001,7777,125
5340,b002179181011001,7777,125
5341,b001179559911001,7777,1
5342,b001179559911001,7777,1
5343,1000,1950,27
5344,b001179559911001,7777,26
5345,b001179559911001,7777,26
5346,b001179550511001,7777,26
5347,b001179550511001,7777,26
5348,1711,1500,1
5349,b001179474711001,7777,1
5350,b001179474711001,7777,1
5351,1804,1806,19
5352,b001179476211001,7777,18
5353,b001179476211001,7777,18
5354,b001179526311001,7777,18
5355,b001179526311001,7777,18
5356,1007,1618,15
5357,b001179513711001,7777,15
5358,b001179513711001,7777,15
5359,b002179164211001,7777,15
5360,b002179164211001,7777,15
5361,1954,1950,20
5362,b001179550511001,7777,20
5363,b001179550511001,7777,19
5364,b002179181011001,7777,20
5365,b002179181011001,7777,19
5366,1703,1211,29
5367,b001179471411001,7777,28
5368,b001179471411001,7777,28
5369,b001179461511001,7777,28
5370,b001179461511001,7777,28
5371,1031,1036,186
5372,b001179530111001,7777,185
5373,b001179530111001,7777,185
5374,b001179516011001,7777,185
5375,b001179516011001,7777,185
5376,1703,1920,3
5377,b001179471411001,7777,2
5378,b001179471411001,7777,2
5379,1316,1017,70
5380,b001179461611001,7777,70
5381,b001179461611001,7777,69
5382,b001179514911001,7777,70
5383,b001179514911001,7777,69
5384,1804,1806,139
5385,b001179526311001,7777,139
5386,b001179526311001,7777,138
5387,b001179476211001,7777,139
5388,b001179476211001,7777,138
5389,1007,1036,15
5390,b001179513711001,7777,15
5391,b001179513711001,7777,15
5392,b001179516011001,7777,15
5393,b001179516011001,7777,15
5394,561103294,99,41
5395,552980826,93,42
5396,b001179559911001,7777,42
5397,b001179559911001,7777,42
5398,581293435,99,34
5399,534034712,99,9
5400,1618,1040,149
5401,b002179182111001,7777,148
5402,b002179182111001,7777,148
5403,1308,1415,2
5404,b001179549611001,7777,2
5405,b001179549611001,7777,2
5406,4001,5001,901
5407,b001179536811001,7777,900
5408,b001179536811001,7777,900
5409,b001179546111001,7777,900
5410,b001179546111001,7777,900
5411,1007,1618,6
5412,b001179513711001,7777,5
5413,b001179513711001,7777,5
5414,b001179532911001,7777,3
5415,b001179532911001,7777,3
5416,535088388,90,188
5417,b001179532911001,7777,28
5418,b001179532911001,7777,28
5419,501896108,99,9
5420,1027,553248620,400
5421,b001179531811001,7777,400
5422,b001179531811001,7777,400
5423,1409,1950,29
5424,b001179468211001,7777,28
5425,b001179468211001,7777,28
5426,b001179550511001,7777,28
5427,b001179550511001,7777,28
5428,1031,550944956,66
5429,b001179530111001,7777,65
5430,b001179530111001,7777,65
5431,1405,532267582,157
5432,b001179470611001,7777,157
5433,b001179470611001,7777,157
5434,1046,1010,1
5435,b001179516511001,7777,1
5436,b001179516511001,7777,1
5437,b001179514211001,7777,1
5438,550779022,90,163
5439,b001179559911001,7777,162
5440,b001179559911001,7777,162
5441,5001,4001,2
5442,b001179536811001,7777,2
5443,b001179536811001,7777,2
5444,1804,1416,1
5445,1426,1008,5
5446,b001179472111001,7777,4
5447,b001179472111001,7777,4
5448,b001179533011001,7777,34
5449,b001179533011001,7777,34
5450,1950,1954,54
5451,b001179564811001,7777,54
5452,b001179564811001,7777,54
5453,b002179181011001,7777,54
5454,b002179181011001,7777,54
5455,1308,1415,2
5456,b001179549611001,7777,2
5457,b001179549611001,7777,2
5458,1906,1920,15
5459,b001179461911001,7777,15
5460,b001179461911001,7777,15
5461,b001179464211001,7777,15
5462,b001179464211001,7777,15
5463,1029,1031,49
5464,b001179530111001,7777,49
5465,b001179530111001,7777,49
5466,b001179532911001,7777,49
5467,b001179532911001,7777,49
5468,501884422,99,6
5469,1036,1608,34
5470,b002179164211001,7777,34
5471,b002179164211001,7777,34
5472,b001179516011001,7777,34
5473,b001179516011001,7777,34
5474,1950,1409,20
5475,b001179468211001,7777,20
5476,b001179468211001,7777,19
5477,b001179564811001,7777,20
5478,b001179564811001,7777,19
5479,1951,1950,4
5480,b001179522111001,7777,4
5481,b001179522111001,7777,3
5482,15125226408,99,22
5483,1001,1031,50
5484,b001179530111001,7777,50
5485,b001179530111001,7777,50
5486,b001179533011001,7777,50
5487,b001179533011001,7777,50
5488,1010,920011561,3
5489,b001179516511001,7777,2
5490,b001179516511001,7777,2
5491,2985,1405,19
5492,1018,1618,39
5493,b002179182111001,7777,38
5494,b002179182111001,7777,38
5495,b001179517311001,7777,38
5496,b001179517311001,7777,38
5497,1001,1031,5
5498,b001179533011001,7777,5
5499,b001179533011001,7777,5
5500,501884422,93,158
5501,b001179559911001,7777,23
5502,b001179559911001,7777,23
5503,b001179533011001,7777,18
5504,b001179533011001,7777,17
5505,1003,1008,3
5506,b001179515111001,7777,3
5507,b001179515111001,7777,3
5508,2703,1010,272
5509,b001179516511001,7777,272
5510,b001179516511001,7777,271
5511,1954,1950,6
5512,b002179181011001,7777,5
5513,b002179181011001,7777,5
5514,1005,1409,141
5515,b001179468211001,7777,141
5516,b001179468211001,7777,140
5517,b001179554911001,7777,141
5518,b001179554911001,7777,140
5519,542829049,99,7
5520,1037,1415,3
5521,b001179538311001,7777,2
5522,b001179538311001,7777,2
5523,554943003,99,40
5524,1007,1038,11
5525,b001179513711001,7777,11
5526,b001179513711001,7777,11
5527,b001179515611001,7777,11
5528,b001179515611001,7777,10
5529,1001,1611,6
5530,b001179533011001,7777,6
5531,b001179533011001,7777,5
5532,1000,1031,3
5533,b001179559911001,7777,2
5534,b001179559911001,7777,2
5535,540577191,90,91
5536,b001179559911001,7777,22
5537,b001179559911001,7777,22
5538,1310,1304,141
5539,b001179494511001,7777,140
5540,b001179494511001,7777,140
5541,1000,1049,76
5542,b001179559911001,7777,75
5543,b001179559911001,7777,75
5544,b001179537211001,7777,75
5545,1017,1920,30
5546,b001179514911001,7777,29
5547,b001179514911001,7777,29
5548,b001179464211001,7777,29
5549,b001179464211001,7777,29
5550,1031,555454060,23
5551,b001179530111001,7777,22
5552,b001179530111001,7777,22
5553,1031,542829049,21
5554,b001179530111001,7777,21
5555,b001179530111001,7777,21
5556,1308,1415,2
5557,b001179549611001,7777,2
5558,b001179549611001,7777,1
5559,1029,1416,3
5560,b001179564911001,7777,2
5561,b001179564911001,7777,2
5562,1015,556205617,34
5563,b001179533211001,7777,33
5564,b001179533211001,7777,33
5565,1031,501884422,242
5566,b001179530111001,7777,242
5567,b001179530111001,7777,241
5568,1000,1610,34
5569,b001179559911001,7777,34
5570,b001179559911001,7777,33
5571,1036,1006,195
5572,b001179516011001,7777,195
5573,b001179516011001,7777,195
5574,b001179534011001,7777,195
5575,b001179534011001,7777,195
5576,501884422,99,28
5577,501884422,99,8
5578,1505,1414,57
5579,b001179467311001,7777,56
5580,b001179467311001,7777,56
5581,b001179473611001,7777,56
5582,b001179473611001,7777,56
5583,4001,1012,83
5584,b001179556011001,7777,83
5585,b001179556011001,7777,82
5586,b001179546111001,7777,82
5587,b001179546111001,7777,82
5588,560568343,90,163
5589,b001179532911001,7777,2
5590,b001179532911001,7777,1
5591,1029,1017,17
5592,b001179514911001,7777,17
5593,b001179514911001,7777,17
5594,b001179532911001,7777,17
5595,b001179532911001,7777,17
5596,1029,1416,15
5597,b001179464111001,7777,15
5598,b001179464111001,7777,14
5599,b001179532911001,7777,15
5600,b001179532911001,7777,14
5601,1030,1031,43
5602,b001179541111001,7777,43
5603,b001179541111001,7777,42
5604,b001179530111001,7777,43
5605,b001179530111001,7777,42
5606,2925,1036,124
5607,b001179516011001,7777,124
5608,b001179516011001,7777,124
5609,b001179533011001,7777,66
5610,b001179533011001,7777,66
5611,535088388,99,24
5612,2985,1405,4
5613,1006,556205617,193
5614,b001179534011001,7777,193
5615,b001179534011001,7777,193
5616,1001,1031,31
5617,b001179530111001,7777,30
5618,b001179530111001,7777,30
5619,b001179533011001,7777,30
5620,b001179533011001,7777,30
5621,549162153,99,28
5622,1017,1920,19
5623,b001179514911001,7777,19
5624,b001179514911001,7777,19
5625,b001179464211001,7777,19
5626,b001179464211001,7777,19
5627,1015,1421,127
5628,b001179533211001,7777,126
5629,b001179533211001,7777,126
5630,b001179484011001,7777,126
5631,b001179484011001,7777,126
5632,b001179559911001,7777,55
5633,b001179559911001,7777,55
5634,1951,1950,94
5635,b001179522111001,7777,94
5636,b001179522111001,7777,94
5637,b001179550511001,7777,94
5638,b001179550511001,7777,94
5639,b001179532911001,7777,2
5640,b001179532911001,7777,2
5641,1308,1415,1
5642,1950,1951,11
5643,b001179550511001,7777,10
5644,b001179550511001,7777,10
5645,b001179522111001,7777,10
5646,b001179522111001,7777,10
5647,534034712,1009,103
5648,b001179534711001,7777,103
5649,b001179534711001,7777,103
5650,1031,1420,2
5651,b001179530111001,7777,2
5652,b001179530111001,7777,1
5653,1419,1008,5
5654,b001179466911001,7777,5
5655,b001179466911001,7777,4
5656,1010,1409,143
5657,b001179468211001,7777,142
5658,b001179468211001,7777,142
5659,b001179516511001,7777,142
5660,b001179516511001,7777,142
5661,1001,543873143,43
5662,b001179533011001,7777,43
5663,b001179533011001,7777,43
5664,581293435,92,64
5665,b001179530111001,7777,64
5666,b001179530111001,7777,64
5667,1000,506613633,43
5668,b001179559911001,7777,43
5669,b001179559911001,7777,43
5670,1017,544217656,77
5671,b001179514911001,7777,76
5672,b001179514911001,7777,76
5673,b001179537211001,7777,76
5674,2985,1425,2
5675,1951,1950,44
5676,b001179522111001,7777,43
5677,b001179522111001,7777,43
5678,b001179564811001,7777,43
5679,b001179564811001,7777,43
5680,3980,1017,7
5681,b001179520611001,7777,6
5682,b001179520611001,7777,6
5683,1912,1614,72
5684,b001179466811001,7777,72
5685,b001179466811001,7777,72
5686,b002179164511001,7777,72
5687,b002179164511001,7777,72
5688,1612,1415,1
5689,1912,1614,14
5690,b002179164511001,7777,14
5691,b002179164511001,7777,14
5692,b001179466811001,7777,14
5693,b001179466811001,7777,14
5694,1614,1616,27
5695,b002179164511001,7777,26
5696,b002179164511001,7777,26
5697,1806,504469015,16
5698,b001179476211001,7777,16
5699,b001179476211001,7777,16
5700,1512,1415,1
5701,b001179473711001,7777,1
5702,1414,1613,1
5703,b001179473611001,7777,1
5704,b001179473611001,7777,1
5705,1001,1902,5
5706,b001179533011001,7777,5
5707,b001179533011001,7777,5
5708,1001,1421,6
5709,b001179533011001,7777,6
5710,b001179533011001,7777,6
5711,1031,543743011,15
5712,b001179530111001,7777,14
5713,b001179530111001,7777,14
5714,1001,1421,2
5715,b001179533011001,7777,2
5716,b001179533011001,7777,1
5717,1512,1415,5
5718,b001179473711001,7777,5
5719,b001179473711001,7777,5
5720,509254726,99,36
5721,509254726,1407,10
5722,1001,1407,118
5723,b001179470911001,7777,118
5724,b001179470911001,7777,117
5725,b001179533011001,7777,117
5726,b001179533011001,7777,117
5727,1407,1001,8
5728,b001179533011001,7777,7
5729,b001179533011001,7777,7
5730,b001179470911001,7777,7
5731,b001179470911001,7777,7
5732,549162153,99,28
5733,509254726,99,12
5734,549162153,99,40
5735,1017,1920,4
5736,b001179514911001,7777,3
5737,b001179514911001,7777,3
5738,b001179530111001,7777,90
5739,b001179530111001,7777,90
5740,509254726,90,80
5741,b001179533011001,7777,80
5742,b001179533011001,7777,79
5743,b001179564911001,7777,17
5744,b001179564911001,7777,17
5745,1031,567941975,152
5746,b001179530111001,7777,40
5747,b001179530111001,7777,40
5748,b001179564911001,7777,12
5749,b001179564911001,7777,12
5750,2802,1009,669
5751,b001179534711001,7777,668
5752,b001179534711001,7777,668
5753,549162153,90,79
5754,b001179564911001,7777,30
5755,b001179564911001,7777,29
5756,1001,1031,37
5757,b001179530111001,7777,36
5758,b001179530111001,7777,36
5759,b001179533011001,7777,36
5760,b001179533011001,7777,36
5761,1912,1904,12
5762,b001179466811001,7777,12
5763,b001179466811001,7777,12
5764,b001179469911001,7777,12
5765,b001179469911001,7777,12
5766,1904,1912,19
5767,b001179469911001,7777,18
5768,b001179469911001,7777,18
5769,b001179466811001,7777,19
5770,b001179466811001,7777,18
5771,1907,1502,40
5772,b001179473311001,7777,40
5773,b001179473311001,7777,40
5774,b001179465111001,7777,40
5775,b001179465111001,7777,40
5776,1003,1421,38
5777,b001179515111001,7777,38
5778,b001179515111001,7777,38
5779,b001179484011001,7777,38
5780,b001179484011001,7777,38
5781,1046,2802,41
5782,b001179514211001,7777,41
5783,b001179514211001,7777,41
5784,1031,1001,130
5785,b001179533011001,7777,129
5786,b001179533011001,7777,129
5787,b001179530111001,7777,129
5788,b001179530111001,7777,129
5789,1804,1421,35
5790,b001179526311001,7777,34
5791,b001179526311001,7777,34
5792,b001179484011001,7777,34
5793,b001179484011001,7777,34
5794,1912,1920,20
5795,b001179464211001,7777,20
5796,b001179464211001,7777,20
5797,b001179466811001,7777,20
5798,b001179466811001,7777,20
5799,1614,1618,29
5800,b002179182111001,7777,29
5801,b002179182111001,7777,29
5802,b002179164511001,7777,29
5803,b002179164511001,7777,29
5804,1616,1614,79
5805,b002179164511001,7777,78
5806,b002179164511001,7777,78
5807,1019,590090099,119
5808,b001179512511001,7777,119
5809,b001179512511001,7777,119
5810,1015,551522223,403
5811,b001179533211001,7777,403
5812,b001179533211001,7777,403
5813,1910,1421,40
5814,b001179484011001,7777,40
5815,b001179484011001,7777,40
5816,1015,1049,13
5817,b001179533211001,7777,13
5818,b001179533211001,7777,12
5819,b001179537211001,7777,14
5820,b001179537211001,7777,13
5821,1804,1037,63
5822,b001179526311001,7777,63
5823,b001179526311001,7777,63
5824,b001179538311001,7777,63
5825,b001179538311001,7777,63
5826,1421,1910,40
5827,b001179484011001,7777,40
5828,b001179484011001,7777,40
5829,1009,1021,263
5830,b001179556011001,7777,263
5831,b001179556011001,7777,262
5832,b001179534711001,7777,263
5833,b001179534711001,7777,262
5834,1011,1007,24
5835,b001179513711001,7777,24
5836,b001179513711001,7777,23
5837,b001179563711001,7777,23
5838,b001179563711001,7777,23
5839,1000,1421,18
5840,b001179484011001,7777,18
5841,b001179484011001,7777,17
5842,b001179559911001,7777,18
5843,b001179559911001,7777,17
5844,592203051,99,20
5845,556829067,99,14
5846,592203051,93,116
5847,b001179559911001,7777,115
5848,b001179559911001,7777,115
5849,2803,1009,425
5850,b001179534711001,7777,425
5851,b001179534711001,7777,425
5852,556829067,1023,148
5853,b001179513011001,7777,148
5854,b001179513011001,7777,148
5855,1017,569399457,38
5856,b001179514911001,7777,38
5857,b001179514911001,7777,38
5858,1904,1919,11
5859,b001179469911001,7777,10
5860,b001179469911001,7777,10
5861,b001179462911001,7777,10
5862,b001179462911001,7777,10
5863,1703,1046,729
5864,b001179514211001,7777,729
5865,b001179514211001,7777,729
5866,b001179471411001,7777,729
5867,b001179471411001,7777,729
5868,1414,1012,59
5869,b001179517711001,7777,58
5870,b001179517711001,7777,58
5871,b001179473611001,7777,58
5872,b001179473611001,7777,58
5873,1009,1046,15
5874,b001179534711001,7777,15
5875,b001179534711001,7777,14
5876,b001179514211001,7777,15
5877,b001179514211001,7777,15
5878,1046,1009,35
5879,b001179514211001,7777,35
5880,b001179514211001,7777,35
5881,b001179534711001,7777,35
5882,b001179534711001,7777,35
5883,1806,1017,88
5884,b001179514911001,7777,88
5885,b001179514911001,7777,88
5886,b001179476211001,7777,88
5887,b001179476211001,7777,88
5888,1009,1419,18
5889,b001179466911001,7777,17
5890,b001179466911001,7777,17
5891,b001179534711001,7777,18
5892,b001179534711001,7777,18
5893,1309,1512,2
5894,b001179460411001,7777,1
5895,b001179460411001,7777,1
5896,541740431,99,23
5897,b001179559911001,7777,76
5898,b001179559911001,7777,76
5899,1409,1950,23
5900,b001179468211001,7777,22
5901,b001179468211001,7777,22
5902,b001179564811001,7777,22
5903,b001179564811001,7777,22
5904,1910,1049,341
5905,b001179537211001,7777,341
5906,b001179537211001,7777,340
5907,1049,1000,4
5908,b001179537211001,7777,3
5909,b001179537211001,7777,3
5910,1031,1001,50
5911,b001179533011001,7777,49
5912,b001179533011001,7777,49
5913,b001179530111001,7777,49
5914,b001179530111001,7777,49
5915,b001179559911001,7777,225
5916,b001179559911001,7777,225
5917,1309,1512,3
5918,b001179460411001,7777,3
5919,b001179460411001,7777,3
5920,b001179559911001,7777,109
5921,b001179559911001,7777,109
5922,1950,1951,28
5923,b001179522111001,7777,27
5924,b001179522111001,7777,27
5925,b001179564811001,7777,28
5926,b001179564811001,7777,28
5927,1407,115209050,151
5928,b001179470911001,7777,151
5929,b001179470911001,7777,151
5930,1001,61419346225,5
5931,b001179533011001,7777,5
5932,b001179533011001,7777,5
5933,1100,1101,37
5934,b001179514511001,7777,36
5935,b001179514511001,7777,36
5936,b001179516111001,7777,36
5937,b001179516111001,7777,36
5938,1001,1031,31
5939,b001179533011001,7777,31
5940,b001179533011001,7777,31
